duration,month,hour,day_of_week,user_type 
11.15,4,7,Thursday,Subscriber
9.87,4,7,Thursday,Subscriber
18.72,4,7,Thursday,Subscriber
9.08,4,7,Thursday,Subscriber
15.17,4,7,Thursday,Subscriber
11.6,4,7,Thursday,Subscriber
28.15,4,7,Thursday,Subscriber
4.0,4,7,Thursday,Subscriber
15.12,4,7,Thursday,Subscriber
14.22,4,7,Thursday,Subscriber
14.48,4,7,Thursday,Subscriber
9.97,4,7,Thursday,Subscriber
14.42,4,7,Thursday,Subscriber
3.27,4,7,Thursday,Subscriber
9.07,4,6,Thursday,Subscriber
2.82,4,6,Thursday,Subscriber
26.07,4,6,Thursday,Subscriber
16.48,4,6,Thursday,Subscriber
12.08,4,5,Thursday,Subscriber
4.28,4,4,Thursday,Subscriber
4.48,4,4,Thursday,Subscriber
20.4,4,4,Thursday,Subscriber
23.88,4,1,Thursday,Subscriber
8.55,4,23,Wednesday,Subscriber
11.65,4,22,Wednesday,Subscriber
16.65,4,21,Wednesday,Subscriber
9.07,4,21,Wednesday,Subscriber
22.6,4,21,Wednesday,Subscriber
16.3,4,21,Wednesday,Subscriber
7.52,4,19,Wednesday,Subscriber
5.9,4,19,Wednesday,Subscriber
4.5,4,19,Wednesday,Subscriber
12.95,4,19,Wednesday,Subscriber
19.95,4,19,Wednesday,Subscriber
22.58,4,19,Wednesday,Subscriber
4.97,4,19,Wednesday,Subscriber
13.4,4,19,Wednesday,Subscriber
11.23,4,19,Wednesday,Subscriber
10.18,4,19,Wednesday,Subscriber
4.85,4,19,Wednesday,Subscriber
11.35,4,19,Wednesday,Customer
24.73,4,19,Wednesday,Subscriber
7.62,4,19,Wednesday,Subscriber
4.97,4,19,Wednesday,Subscriber
30.1,4,19,Wednesday,Customer
11.67,4,18,Wednesday,Subscriber
11.62,4,18,Wednesday,Subscriber
31.37,4,18,Wednesday,Subscriber
3.83,4,18,Wednesday,Customer
6.05,4,18,Wednesday,Subscriber
5.72,4,18,Wednesday,Subscriber
9.33,4,18,Wednesday,Subscriber
9.97,4,18,Wednesday,Subscriber
4.98,4,18,Wednesday,Subscriber
26.25,4,18,Wednesday,Subscriber
11.68,4,18,Wednesday,Subscriber
29.02,4,18,Wednesday,Subscriber
55.5,4,17,Wednesday,Customer
1.48,4,17,Wednesday,Subscriber
2.82,4,17,Wednesday,Subscriber
6.43,4,17,Wednesday,Subscriber
4.58,4,17,Wednesday,Subscriber
6.55,4,17,Wednesday,Subscriber
5.02,4,17,Wednesday,Subscriber
3.82,4,17,Wednesday,Subscriber
7.58,4,17,Wednesday,Subscriber
15.03,4,17,Wednesday,Subscriber
7.73,4,17,Wednesday,Subscriber
3.42,4,17,Wednesday,Subscriber
4.23,4,17,Wednesday,Subscriber
21.12,4,17,Wednesday,Customer
4.45,4,17,Wednesday,Subscriber
10.65,4,17,Wednesday,Subscriber
7.28,4,17,Wednesday,Customer
9.63,4,17,Wednesday,Subscriber
3.3,4,17,Wednesday,Subscriber
8.28,4,17,Wednesday,Subscriber
14.17,4,16,Wednesday,Subscriber
9.22,4,17,Wednesday,Subscriber
12.03,4,17,Wednesday,Subscriber
7.42,4,17,Wednesday,Subscriber
8.78,4,16,Wednesday,Subscriber
28.42,4,16,Wednesday,Subscriber
9.37,4,16,Wednesday,Subscriber
13.87,4,16,Wednesday,Subscriber
16.88,4,16,Wednesday,Subscriber
2.95,4,16,Wednesday,Subscriber
8.57,4,16,Wednesday,Customer
2.28,4,16,Wednesday,Subscriber
10.55,4,16,Wednesday,Subscriber
2.97,4,16,Wednesday,Subscriber
4.8,4,16,Wednesday,Subscriber
8.25,4,16,Wednesday,Subscriber
5.98,4,16,Wednesday,Subscriber
1.73,4,15,Wednesday,Subscriber
21.25,4,15,Wednesday,Subscriber
48.77,4,15,Wednesday,Customer
25.6,4,15,Wednesday,Customer
18.63,4,15,Wednesday,Customer
9.95,4,14,Wednesday,Customer
13.77,4,14,Wednesday,Subscriber
1.73,4,14,Wednesday,Subscriber
24.78,4,14,Wednesday,Subscriber
32.08,4,13,Wednesday,Customer
29.82,4,13,Wednesday,Subscriber
9.55,4,13,Wednesday,Subscriber
6.0,4,13,Wednesday,Subscriber
5.37,4,13,Wednesday,Subscriber
2.1,4,13,Wednesday,Subscriber
3.55,4,13,Wednesday,Subscriber
9.1,4,13,Wednesday,Subscriber
7.02,4,13,Wednesday,Subscriber
39.05,4,12,Wednesday,Customer
2.15,4,12,Wednesday,Subscriber
10.17,4,12,Wednesday,Subscriber
6.07,4,12,Wednesday,Subscriber
6.45,4,12,Wednesday,Subscriber
8.83,4,12,Wednesday,Subscriber
3.08,4,12,Wednesday,Subscriber
3.07,4,12,Wednesday,Subscriber
4.87,4,12,Wednesday,Subscriber
9.58,4,12,Wednesday,Subscriber
10.28,4,11,Wednesday,Subscriber
8.63,4,11,Wednesday,Subscriber
13.55,4,11,Wednesday,Subscriber
12.08,4,11,Wednesday,Subscriber
24.9,4,11,Wednesday,Subscriber
6.7,4,11,Wednesday,Subscriber
34.88,4,10,Wednesday,Customer
6.67,4,10,Wednesday,Customer
14.15,4,10,Wednesday,Subscriber
9.28,4,10,Wednesday,Subscriber
8.32,4,10,Wednesday,Subscriber
13.0,4,10,Wednesday,Customer
7.32,4,9,Wednesday,Subscriber
9.12,4,9,Wednesday,Subscriber
15.68,4,9,Wednesday,Subscriber
9.37,4,9,Wednesday,Subscriber
5.22,4,9,Wednesday,Subscriber
6.4,4,9,Wednesday,Subscriber
9.73,4,9,Wednesday,Subscriber
6.1,4,9,Wednesday,Subscriber
17.32,4,9,Wednesday,Subscriber
8.87,4,9,Wednesday,Subscriber
9.35,4,9,Wednesday,Subscriber
2.52,4,9,Wednesday,Subscriber
5.43,4,8,Wednesday,Subscriber
8.43,4,8,Wednesday,Subscriber
763.93,4,8,Wednesday,Subscriber
4.47,4,8,Wednesday,Subscriber
3.6,4,8,Wednesday,Subscriber
7.03,4,8,Wednesday,Subscriber
9.33,4,8,Wednesday,Subscriber
5.12,4,8,Wednesday,Subscriber
15.82,4,7,Wednesday,Subscriber
17.88,4,7,Wednesday,Subscriber
10.1,4,7,Wednesday,Subscriber
10.57,4,7,Wednesday,Subscriber
10.0,4,7,Wednesday,Subscriber
13.25,4,7,Wednesday,Subscriber
15.82,4,7,Wednesday,Subscriber
2.75,4,7,Wednesday,Subscriber
17.42,4,7,Wednesday,Customer
10.22,4,7,Wednesday,Subscriber
8.23,4,7,Wednesday,Subscriber
8.23,4,7,Wednesday,Subscriber
6.4,4,7,Wednesday,Subscriber
8.42,4,7,Wednesday,Subscriber
16.75,4,7,Wednesday,Subscriber
5.78,4,7,Wednesday,Subscriber
6.32,4,6,Wednesday,Subscriber
14.68,4,6,Wednesday,Subscriber
4.07,4,6,Wednesday,Subscriber
3.58,4,6,Wednesday,Subscriber
6.95,4,5,Wednesday,Subscriber
10.67,4,5,Wednesday,Subscriber
1250.93,4,1,Wednesday,Customer
5.88,4,23,Tuesday,Subscriber
7.65,4,23,Tuesday,Subscriber
10.22,4,22,Tuesday,Subscriber
15.65,4,21,Tuesday,Subscriber
1.37,4,21,Tuesday,Subscriber
4.48,4,21,Tuesday,Subscriber
6.62,4,21,Tuesday,Subscriber
7.08,4,21,Tuesday,Subscriber
18.6,4,20,Tuesday,Subscriber
23.18,4,20,Tuesday,Subscriber
11.38,4,20,Tuesday,Subscriber
9.15,4,20,Tuesday,Subscriber
4.03,4,20,Tuesday,Subscriber
17.68,4,19,Tuesday,Subscriber
7.23,4,19,Tuesday,Subscriber
9.0,4,19,Tuesday,Subscriber
3.87,4,19,Tuesday,Subscriber
7.88,4,19,Tuesday,Subscriber
23.33,4,19,Tuesday,Subscriber
14.9,4,18,Tuesday,Subscriber
10.1,4,18,Tuesday,Subscriber
74.5,4,18,Tuesday,Subscriber
9.83,4,18,Tuesday,Subscriber
22.63,4,18,Tuesday,Subscriber
5.48,4,18,Tuesday,Subscriber
8.35,4,18,Tuesday,Subscriber
10.3,4,18,Tuesday,Subscriber
16.12,4,18,Tuesday,Subscriber
6.35,4,18,Tuesday,Subscriber
10.87,4,18,Tuesday,Subscriber
17.3,4,18,Tuesday,Subscriber
11.37,4,17,Tuesday,Subscriber
8.65,4,17,Tuesday,Subscriber
8.03,4,17,Tuesday,Subscriber
1.57,4,17,Tuesday,Subscriber
2.58,4,17,Tuesday,Subscriber
19.87,4,17,Tuesday,Subscriber
7.83,4,17,Tuesday,Subscriber
15.43,4,17,Tuesday,Subscriber
4.67,4,17,Tuesday,Subscriber
8.73,4,17,Tuesday,Customer
4.5,4,17,Tuesday,Subscriber
20.45,4,17,Tuesday,Subscriber
7.58,4,17,Tuesday,Subscriber
6.15,4,17,Tuesday,Subscriber
9.07,4,17,Tuesday,Subscriber
4.28,4,17,Tuesday,Subscriber
24.82,4,17,Tuesday,Subscriber
13.17,4,17,Tuesday,Subscriber
8.68,4,17,Tuesday,Subscriber
13.83,4,17,Tuesday,Subscriber
5.77,4,17,Tuesday,Subscriber
2.73,4,17,Tuesday,Subscriber
21.68,4,17,Tuesday,Subscriber
5.75,4,16,Tuesday,Subscriber
6.85,4,16,Tuesday,Subscriber
5.38,4,16,Tuesday,Subscriber
12.22,4,16,Tuesday,Subscriber
13.8,4,16,Tuesday,Subscriber
5.8,4,16,Tuesday,Subscriber
11.02,4,16,Tuesday,Subscriber
3.92,4,16,Tuesday,Subscriber
24.55,4,16,Tuesday,Customer
32.43,4,16,Tuesday,Subscriber
9.15,4,16,Tuesday,Subscriber
16.85,4,16,Tuesday,Subscriber
6.2,4,16,Tuesday,Subscriber
15.7,4,16,Tuesday,Subscriber
18.48,4,16,Tuesday,Subscriber
8.25,4,15,Tuesday,Subscriber
24.13,4,15,Tuesday,Subscriber
11.37,4,15,Tuesday,Subscriber
6.22,4,15,Tuesday,Subscriber
5.62,4,15,Tuesday,Subscriber
7.25,4,15,Tuesday,Subscriber
16.7,4,14,Tuesday,Subscriber
13.45,4,14,Tuesday,Customer
24.48,4,14,Tuesday,Subscriber
5.73,4,14,Tuesday,Subscriber
20.92,4,14,Tuesday,Customer
25.0,4,14,Tuesday,Subscriber
6.28,4,13,Tuesday,Subscriber
11.43,4,13,Tuesday,Subscriber
8.55,4,13,Tuesday,Subscriber
7.6,4,13,Tuesday,Subscriber
3.05,4,13,Tuesday,Subscriber
6.95,4,12,Tuesday,Subscriber
6.6,4,12,Tuesday,Subscriber
6.02,4,12,Tuesday,Subscriber
25.72,4,12,Tuesday,Subscriber
8.88,4,12,Tuesday,Subscriber
11.35,4,11,Tuesday,Subscriber
9.47,4,11,Tuesday,Subscriber
8.38,4,11,Tuesday,Subscriber
25.62,4,11,Tuesday,Subscriber
2.65,4,10,Tuesday,Subscriber
22.25,4,10,Tuesday,Subscriber
8.67,4,10,Tuesday,Subscriber
6.88,4,9,Tuesday,Subscriber
2.35,4,9,Tuesday,Subscriber
4.0,4,9,Tuesday,Subscriber
7.18,4,9,Tuesday,Subscriber
13.62,4,9,Tuesday,Subscriber
26.2,4,9,Tuesday,Subscriber
10.23,4,9,Tuesday,Subscriber
18.45,4,9,Tuesday,Subscriber
5.72,4,9,Tuesday,Subscriber
5.07,4,9,Tuesday,Subscriber
8.17,4,9,Tuesday,Subscriber
6.37,4,9,Tuesday,Subscriber
10.98,4,8,Tuesday,Subscriber
8.73,4,8,Tuesday,Subscriber
9.32,4,8,Tuesday,Subscriber
7.23,4,8,Tuesday,Subscriber
13.53,4,8,Tuesday,Subscriber
6.93,4,8,Tuesday,Subscriber
5.3,4,8,Tuesday,Subscriber
7.77,4,8,Tuesday,Subscriber
6.73,4,8,Tuesday,Subscriber
9.88,4,8,Tuesday,Subscriber
7.82,4,8,Tuesday,Subscriber
17.47,4,8,Tuesday,Subscriber
12.37,4,8,Tuesday,Subscriber
24.62,4,7,Tuesday,Subscriber
6.15,4,7,Tuesday,Subscriber
8.85,4,7,Tuesday,Subscriber
6.2,4,7,Tuesday,Subscriber
6.18,4,7,Tuesday,Subscriber
7.12,4,7,Tuesday,Subscriber
5.1,4,7,Tuesday,Subscriber
7.58,4,7,Tuesday,Subscriber
8.47,4,7,Tuesday,Subscriber
4.12,4,7,Tuesday,Subscriber
4.07,4,7,Tuesday,Subscriber
3.25,4,6,Tuesday,Subscriber
9.18,4,6,Tuesday,Subscriber
5.07,4,6,Tuesday,Subscriber
11.45,4,6,Tuesday,Subscriber
8.87,4,6,Tuesday,Subscriber
31.52,4,6,Tuesday,Subscriber
6.18,4,6,Tuesday,Subscriber
4.2,4,0,Tuesday,Subscriber
21.62,4,22,Monday,Subscriber
9.35,4,22,Monday,Subscriber
24.03,4,22,Monday,Subscriber
9.17,4,21,Monday,Subscriber
10.57,4,21,Monday,Subscriber
136.22,4,21,Monday,Customer
6.52,4,21,Monday,Subscriber
17.75,4,20,Monday,Subscriber
6.57,4,20,Monday,Subscriber
2.67,4,19,Monday,Subscriber
14.35,4,19,Monday,Subscriber
8.4,4,19,Monday,Subscriber
34.75,4,19,Monday,Customer
8.65,4,19,Monday,Subscriber
15.03,4,19,Monday,Subscriber
6.65,4,18,Monday,Customer
2.87,4,18,Monday,Subscriber
4.47,4,18,Monday,Subscriber
7.83,4,18,Monday,Subscriber
9.82,4,18,Monday,Subscriber
7.92,4,18,Monday,Subscriber
27.72,4,18,Monday,Subscriber
17.38,4,18,Monday,Subscriber
19.07,4,18,Monday,Subscriber
7.97,4,18,Monday,Subscriber
11.2,4,18,Monday,Subscriber
13.03,4,18,Monday,Subscriber
8.72,4,18,Monday,Subscriber
16.85,4,18,Monday,Subscriber
5.5,4,18,Monday,Subscriber
23.92,4,17,Monday,Subscriber
9.07,4,17,Monday,Subscriber
5.23,4,17,Monday,Subscriber
42.57,4,17,Monday,Subscriber
12.27,4,17,Monday,Subscriber
11.05,4,17,Monday,Subscriber
16.08,4,17,Monday,Subscriber
21.4,4,17,Monday,Subscriber
7.5,4,17,Monday,Subscriber
12.03,4,17,Monday,Subscriber
12.67,4,17,Monday,Subscriber
13.45,4,17,Monday,Customer
20.8,4,17,Monday,Subscriber
12.67,4,17,Monday,Subscriber
16.48,4,17,Monday,Subscriber
9.27,4,17,Monday,Subscriber
8.38,4,17,Monday,Subscriber
19.37,4,17,Monday,Subscriber
14.38,4,17,Monday,Subscriber
18.0,4,17,Monday,Subscriber
18.38,4,17,Monday,Subscriber
29.2,4,17,Monday,Customer
10.23,4,17,Monday,Subscriber
15.38,4,17,Monday,Subscriber
19.92,4,17,Monday,Subscriber
16.68,4,17,Monday,Subscriber
5.8,4,16,Monday,Subscriber
5.63,4,16,Monday,Subscriber
10.03,4,16,Monday,Subscriber
20.92,4,16,Monday,Subscriber
16.7,4,16,Monday,Subscriber
16.98,4,16,Monday,Subscriber
11.23,4,16,Monday,Subscriber
7.92,4,16,Monday,Subscriber
5.77,4,16,Monday,Subscriber
8.52,4,16,Monday,Subscriber
5.77,4,16,Monday,Subscriber
2.53,4,16,Monday,Subscriber
6.33,4,16,Monday,Subscriber
4.98,4,16,Monday,Subscriber
21.1,4,16,Monday,Subscriber
5.83,4,16,Monday,Subscriber
14.82,4,16,Monday,Customer
11.0,4,16,Monday,Subscriber
3.88,4,16,Monday,Subscriber
14.8,4,15,Monday,Subscriber
26.2,4,15,Monday,Subscriber
14.43,4,15,Monday,Subscriber
7.95,4,15,Monday,Subscriber
9.78,4,15,Monday,Subscriber
5.72,4,15,Monday,Subscriber
12.22,4,15,Monday,Subscriber
4.68,4,15,Monday,Subscriber
8.37,4,14,Monday,Subscriber
15.62,4,14,Monday,Customer
3.63,4,14,Monday,Customer
25.88,4,14,Monday,Customer
15.52,4,14,Monday,Subscriber
18.67,4,14,Monday,Subscriber
4.8,4,14,Monday,Subscriber
18.57,4,14,Monday,Subscriber
2.78,4,14,Monday,Subscriber
12.6,4,13,Monday,Subscriber
4.28,4,13,Monday,Subscriber
9.23,4,13,Monday,Subscriber
34.02,4,13,Monday,Subscriber
18.3,4,12,Monday,Customer
20.58,4,12,Monday,Subscriber
11.4,4,12,Monday,Subscriber
15.35,4,12,Monday,Subscriber
9.3,4,12,Monday,Subscriber
14.28,4,11,Monday,Subscriber
5.62,4,11,Monday,Subscriber
17.48,4,11,Monday,Subscriber
6.03,4,11,Monday,Subscriber
9.22,4,11,Monday,Subscriber
15.45,4,11,Monday,Subscriber
18.95,4,11,Monday,Subscriber
6.52,4,10,Monday,Subscriber
28.77,4,10,Monday,Subscriber
13.5,4,10,Monday,Subscriber
17.57,4,9,Monday,Customer
4.43,4,9,Monday,Subscriber
293.28,4,9,Monday,Subscriber
6.4,4,9,Monday,Subscriber
135.47,4,9,Monday,Subscriber
11.18,4,9,Monday,Subscriber
6.83,4,9,Monday,Subscriber
5.28,4,9,Monday,Subscriber
10.93,4,8,Monday,Subscriber
15.98,4,8,Monday,Subscriber
26.18,4,8,Monday,Subscriber
1.57,4,8,Monday,Subscriber
7.13,4,8,Monday,Subscriber
8.23,4,8,Monday,Subscriber
17.28,4,8,Monday,Subscriber
14.68,4,8,Monday,Subscriber
6.9,4,8,Monday,Subscriber
8.67,4,8,Monday,Subscriber
10.52,4,8,Monday,Subscriber
14.18,4,8,Monday,Subscriber
10.4,4,8,Monday,Subscriber
42.35,4,8,Monday,Subscriber
2.18,4,8,Monday,Subscriber
8.92,4,8,Monday,Subscriber
12.47,4,8,Monday,Subscriber
4.58,4,8,Monday,Subscriber
9.58,4,8,Monday,Subscriber
19.92,4,8,Monday,Subscriber
10.27,4,8,Monday,Subscriber
2.58,4,7,Monday,Subscriber
10.35,4,7,Monday,Subscriber
2.72,4,7,Monday,Subscriber
4.6,4,7,Monday,Subscriber
8.07,4,7,Monday,Subscriber
17.95,4,7,Monday,Subscriber
12.83,4,7,Monday,Subscriber
10.38,4,7,Monday,Subscriber
7.43,4,7,Monday,Subscriber
5.2,4,7,Monday,Subscriber
8.65,4,7,Monday,Subscriber
31.5,4,7,Monday,Subscriber
2.22,4,7,Monday,Subscriber
5.83,4,7,Monday,Subscriber
25.57,4,7,Monday,Subscriber
11.37,4,6,Monday,Subscriber
7.95,4,6,Monday,Subscriber
5.18,4,6,Monday,Subscriber
7.32,4,6,Monday,Subscriber
19.92,4,6,Monday,Subscriber
7.58,4,6,Monday,Subscriber
6.17,4,6,Monday,Subscriber
1.9,4,2,Monday,Subscriber
6.95,4,0,Monday,Subscriber
5.43,4,23,Sunday,Subscriber
13.55,4,22,Sunday,Subscriber
18.25,4,22,Sunday,Subscriber
17.88,4,21,Sunday,Customer
3.08,4,20,Sunday,Subscriber
6.13,4,17,Sunday,Subscriber
21.37,4,15,Sunday,Subscriber
5.33,4,14,Sunday,Subscriber
15.13,4,14,Sunday,Subscriber
5.68,4,14,Sunday,Subscriber
4.17,4,14,Sunday,Subscriber
6.65,4,14,Sunday,Subscriber
23.2,4,13,Sunday,Subscriber
5.38,4,13,Sunday,Subscriber
1.38,4,12,Sunday,Subscriber
12.43,4,12,Sunday,Subscriber
8.92,4,12,Sunday,Subscriber
3.05,4,12,Sunday,Subscriber
14.77,4,11,Sunday,Subscriber
2.58,4,11,Sunday,Subscriber
12.15,4,10,Sunday,Subscriber
16.27,4,10,Sunday,Subscriber
19.82,4,9,Sunday,Subscriber
14.68,4,9,Sunday,Subscriber
4.42,4,8,Sunday,Subscriber
15.57,4,8,Sunday,Subscriber
11.9,4,7,Sunday,Customer
5.6,4,5,Sunday,Subscriber
14.32,4,0,Sunday,Subscriber
2.6,4,0,Sunday,Subscriber
10.68,4,22,Saturday,Subscriber
11.07,4,22,Saturday,Subscriber
26.68,4,21,Saturday,Customer
14.3,4,20,Saturday,Subscriber
9.0,4,19,Saturday,Customer
36.27,4,19,Saturday,Customer
5.85,4,18,Saturday,Subscriber
14.25,4,18,Saturday,Subscriber
30.0,4,18,Saturday,Subscriber
53.02,4,18,Saturday,Customer
7.73,4,18,Saturday,Subscriber
11.97,4,18,Saturday,Subscriber
21.63,4,17,Saturday,Customer
4.9,4,17,Saturday,Subscriber
14.78,4,17,Saturday,Subscriber
24.45,4,16,Saturday,Customer
9.35,4,16,Saturday,Customer
4.92,4,15,Saturday,Subscriber
22.97,4,15,Saturday,Customer
10.0,4,15,Saturday,Subscriber
2.33,4,15,Saturday,Subscriber
18.05,4,14,Saturday,Subscriber
11.02,4,14,Saturday,Subscriber
3.42,4,14,Saturday,Subscriber
24.68,4,14,Saturday,Subscriber
27.15,4,14,Saturday,Customer
4.9,4,13,Saturday,Subscriber
18.55,4,13,Saturday,Subscriber
10.9,4,13,Saturday,Customer
3.68,4,13,Saturday,Subscriber
8.1,4,12,Saturday,Subscriber
21.77,4,12,Saturday,Subscriber
17.92,4,11,Saturday,Subscriber
10.22,4,11,Saturday,Customer
27.98,4,11,Saturday,Subscriber
9.35,4,11,Saturday,Subscriber
21.53,4,11,Saturday,Subscriber
5.3,4,11,Saturday,Subscriber
14.12,4,11,Saturday,Subscriber
18.47,4,11,Saturday,Subscriber
3.03,4,10,Saturday,Subscriber
17.87,4,10,Saturday,Subscriber
3.42,4,10,Saturday,Subscriber
13.67,4,10,Saturday,Subscriber
7.83,4,10,Saturday,Subscriber
9.98,4,10,Saturday,Subscriber
3.2,4,10,Saturday,Subscriber
25.82,4,9,Saturday,Subscriber
8.15,4,9,Saturday,Subscriber
6.67,4,8,Saturday,Subscriber
3.42,4,1,Saturday,Subscriber
6.98,4,0,Saturday,Subscriber
5.3,4,21,Friday,Subscriber
4.43,4,21,Friday,Subscriber
24.28,4,21,Friday,Subscriber
4.9,4,20,Friday,Subscriber
13.75,4,19,Friday,Subscriber
9.25,4,19,Friday,Subscriber
3.6,4,19,Friday,Subscriber
6.08,4,19,Friday,Subscriber
5.1,4,19,Friday,Subscriber
4.27,4,19,Friday,Subscriber
10.68,4,18,Friday,Subscriber
12.45,4,18,Friday,Subscriber
2.97,4,18,Friday,Subscriber
27.42,4,17,Friday,Subscriber
11.33,4,17,Friday,Subscriber
10.17,4,17,Friday,Subscriber
11.97,4,17,Friday,Subscriber
15.07,4,17,Friday,Subscriber
4.83,4,17,Friday,Subscriber
7.67,4,17,Friday,Subscriber
7.28,4,17,Friday,Subscriber
12.77,4,17,Friday,Subscriber
13.55,4,17,Friday,Subscriber
14.03,4,17,Friday,Subscriber
7.93,4,17,Friday,Subscriber
5.6,4,17,Friday,Subscriber
12.12,4,16,Friday,Subscriber
9.25,4,16,Friday,Subscriber
6.8,4,16,Friday,Subscriber
6.33,4,16,Friday,Subscriber
13.45,4,16,Friday,Subscriber
7.68,4,16,Friday,Subscriber
12.85,4,16,Friday,Subscriber
5.03,4,16,Friday,Subscriber
4.15,4,16,Friday,Subscriber
17.8,4,15,Friday,Subscriber
4.25,4,15,Friday,Subscriber
11.12,4,15,Friday,Subscriber
2.3,4,15,Friday,Subscriber
17.67,4,15,Friday,Subscriber
5.22,4,15,Friday,Subscriber
9.42,4,14,Friday,Subscriber
10.78,4,14,Friday,Subscriber
8.75,4,14,Friday,Subscriber
5.48,4,11,Friday,Subscriber
7.78,4,10,Friday,Subscriber
12.47,4,10,Friday,Subscriber
6.83,4,10,Friday,Subscriber
17.63,4,10,Friday,Subscriber
5.4,4,9,Friday,Subscriber
3.92,4,8,Friday,Subscriber
12.08,4,8,Friday,Subscriber
4.62,4,8,Friday,Subscriber
18.23,4,8,Friday,Subscriber
10.38,4,8,Friday,Subscriber
4.5,4,8,Friday,Subscriber
4.08,4,8,Friday,Subscriber
5.87,4,8,Friday,Subscriber
3.82,4,8,Friday,Subscriber
15.55,4,8,Friday,Subscriber
19.65,4,8,Friday,Subscriber
3.4,4,8,Friday,Subscriber
20.83,4,8,Friday,Subscriber
7.37,4,8,Friday,Subscriber
14.52,4,7,Friday,Subscriber
9.82,4,7,Friday,Subscriber
5.38,4,7,Friday,Subscriber
13.6,4,7,Friday,Subscriber
5.93,4,7,Friday,Subscriber
5.62,4,7,Friday,Subscriber
4.05,4,7,Friday,Subscriber
4.37,4,7,Friday,Subscriber
7.55,4,7,Friday,Subscriber
24.3,4,7,Friday,Subscriber
19.73,4,6,Friday,Subscriber
6.88,4,6,Friday,Subscriber
10.9,4,6,Friday,Subscriber
17.4,4,6,Friday,Subscriber
5.27,4,5,Friday,Subscriber
16.55,4,5,Friday,Subscriber
5.63,4,3,Friday,Subscriber
4.23,4,1,Friday,Subscriber
5.17,4,23,Thursday,Subscriber
2.32,4,22,Thursday,Subscriber
2.77,4,21,Thursday,Subscriber
2.68,4,21,Thursday,Subscriber
13.85,4,21,Thursday,Subscriber
22.13,4,20,Thursday,Subscriber
5.7,4,20,Thursday,Subscriber
11.73,4,20,Thursday,Subscriber
13.18,4,20,Thursday,Subscriber
6.98,4,19,Thursday,Subscriber
9.67,4,19,Thursday,Subscriber
5.27,4,19,Thursday,Subscriber
12.03,4,19,Thursday,Subscriber
8.47,4,19,Thursday,Subscriber
4.7,4,19,Thursday,Subscriber
3.08,4,19,Thursday,Subscriber
4.58,4,19,Thursday,Subscriber
7.18,4,18,Thursday,Subscriber
50.57,4,18,Thursday,Customer
8.0,4,18,Thursday,Subscriber
200.32,4,18,Thursday,Subscriber
8.08,4,18,Thursday,Subscriber
5.7,4,18,Thursday,Subscriber
5.07,4,17,Thursday,Subscriber
11.13,4,17,Thursday,Subscriber
7.07,4,17,Thursday,Subscriber
24.98,4,17,Thursday,Subscriber
8.42,4,17,Thursday,Subscriber
5.92,4,17,Thursday,Subscriber
15.75,4,17,Thursday,Subscriber
22.97,4,17,Thursday,Subscriber
6.47,4,17,Thursday,Subscriber
4.57,4,17,Thursday,Subscriber
5.87,4,17,Thursday,Subscriber
5.87,4,17,Thursday,Subscriber
12.15,4,17,Thursday,Subscriber
14.48,4,17,Thursday,Subscriber
2.43,4,17,Thursday,Subscriber
7.52,4,17,Thursday,Subscriber
14.2,4,17,Thursday,Subscriber
17.77,4,17,Thursday,Subscriber
12.63,4,16,Thursday,Subscriber
7.15,4,16,Thursday,Subscriber
11.0,4,16,Thursday,Subscriber
8.0,4,16,Thursday,Subscriber
7.48,4,16,Thursday,Subscriber
5.52,4,15,Thursday,Subscriber
5.9,4,15,Thursday,Subscriber
4.55,4,15,Thursday,Subscriber
5.88,4,14,Thursday,Subscriber
9.78,4,14,Thursday,Subscriber
5.9,4,14,Thursday,Subscriber
40.05,4,14,Thursday,Subscriber
4.58,4,13,Thursday,Subscriber
25.47,4,13,Thursday,Subscriber
15.9,4,12,Thursday,Subscriber
6.83,4,12,Thursday,Subscriber
9.05,4,12,Thursday,Subscriber
26.15,4,11,Thursday,Customer
4.85,4,11,Thursday,Subscriber
15.82,4,11,Thursday,Subscriber
12.17,4,11,Thursday,Subscriber
14.98,4,10,Thursday,Subscriber
7.38,4,10,Thursday,Subscriber
9.63,4,10,Thursday,Subscriber
5.93,4,10,Thursday,Subscriber
12.6,4,10,Thursday,Subscriber
17.9,4,9,Thursday,Subscriber
15.08,4,9,Thursday,Subscriber
12.47,4,9,Thursday,Subscriber
7.95,4,9,Thursday,Subscriber
5.03,4,9,Thursday,Subscriber
4.97,4,8,Thursday,Subscriber
13.25,4,8,Thursday,Subscriber
9.05,4,8,Thursday,Subscriber
5.62,4,8,Thursday,Subscriber
8.75,4,8,Thursday,Subscriber
11.63,4,8,Thursday,Subscriber
4.63,4,8,Thursday,Subscriber
22.22,4,8,Thursday,Subscriber
24.03,4,8,Thursday,Subscriber
11.88,4,8,Thursday,Subscriber
10.27,4,8,Thursday,Subscriber
6.67,4,8,Thursday,Subscriber
6.27,4,7,Thursday,Subscriber
9.98,4,7,Thursday,Subscriber
5.35,4,7,Thursday,Subscriber
11.88,4,7,Thursday,Subscriber
3.63,4,7,Thursday,Subscriber
7.18,4,6,Thursday,Subscriber
7.8,4,6,Thursday,Subscriber
