duration,month,hour,day_of_week,user_type 
27.09,5,12,Saturday,Subscriber
18.25,5,12,Saturday,Subscriber
20.75,5,13,Saturday,Customer
9.24,5,13,Saturday,Subscriber
23.49,5,13,Saturday,Subscriber
14.64,5,13,Saturday,Subscriber
26.66,5,13,Saturday,Subscriber
11.72,5,13,Saturday,Subscriber
7.28,5,13,Saturday,Subscriber
9.97,5,13,Saturday,Subscriber
14.16,5,13,Saturday,Subscriber
12.96,5,13,Saturday,Subscriber
16.15,5,13,Saturday,Customer
9.15,5,13,Saturday,Customer
6.39,5,13,Saturday,Subscriber
11.92,5,13,Saturday,Subscriber
24.3,5,13,Saturday,Subscriber
8.59,5,13,Saturday,Subscriber
6.38,5,13,Saturday,Subscriber
16.96,5,13,Saturday,Subscriber
8.79,5,14,Saturday,Subscriber
5.62,5,14,Saturday,Subscriber
24.32,5,14,Saturday,Subscriber
41.82,5,14,Saturday,Customer
5.9,5,14,Saturday,Subscriber
17.65,5,14,Saturday,Customer
4.8,5,14,Saturday,Subscriber
8.22,5,14,Saturday,Subscriber
6.64,5,14,Saturday,Subscriber
16.71,5,14,Saturday,Customer
12.73,5,14,Saturday,Subscriber
9.51,5,14,Saturday,Subscriber
23.86,5,14,Saturday,Customer
12.88,5,14,Saturday,Subscriber
35.28,5,14,Saturday,Customer
10.19,5,14,Saturday,Subscriber
6.38,5,14,Saturday,Subscriber
23.33,5,14,Saturday,Customer
15.52,5,14,Saturday,Subscriber
23.32,5,15,Saturday,Customer
17.35,5,15,Saturday,Subscriber
9.36,5,15,Saturday,Subscriber
13.79,5,15,Saturday,Customer
5.61,5,15,Saturday,Subscriber
4.66,5,15,Saturday,Customer
33.71,5,15,Saturday,Subscriber
37.62,5,15,Saturday,Subscriber
29.09,5,16,Saturday,Customer
10.85,5,16,Saturday,Subscriber
3.35,5,16,Saturday,Customer
12.86,5,16,Saturday,Subscriber
141.62,5,16,Saturday,Customer
9.46,5,16,Saturday,Subscriber
8.89,5,16,Saturday,Subscriber
4.69,5,16,Saturday,Subscriber
24.74,5,16,Saturday,Customer
9.75,5,16,Saturday,Customer
23.99,5,16,Saturday,Subscriber
18.18,5,16,Saturday,Subscriber
8.66,5,17,Saturday,Customer
8.57,5,17,Saturday,Subscriber
5.05,5,17,Saturday,Subscriber
7.48,5,17,Saturday,Subscriber
28.01,5,17,Saturday,Customer
7.82,5,17,Saturday,Subscriber
12.73,5,17,Saturday,Subscriber
7.68,5,17,Saturday,Subscriber
52.87,5,17,Saturday,Subscriber
4.6,5,17,Saturday,Subscriber
23.72,5,17,Saturday,Customer
15.26,5,17,Saturday,Customer
3.32,5,17,Saturday,Subscriber
26.48,5,17,Saturday,Customer
25.52,5,17,Saturday,Subscriber
10.31,5,17,Saturday,Subscriber
11.7,5,17,Saturday,Subscriber
29.14,5,17,Saturday,Customer
7.41,5,17,Saturday,Subscriber
27.7,5,17,Saturday,Subscriber
14.23,5,17,Saturday,Customer
26.15,5,18,Saturday,Subscriber
15.99,5,18,Saturday,Subscriber
27.89,5,18,Saturday,Subscriber
7.12,5,18,Saturday,Subscriber
24.41,5,18,Saturday,Customer
2.12,5,18,Saturday,Subscriber
25.83,5,18,Saturday,Customer
2.74,5,18,Saturday,Subscriber
14.42,5,19,Saturday,Subscriber
4.13,5,19,Saturday,Customer
6.23,5,19,Saturday,Subscriber
81.75,5,19,Saturday,Customer
25.82,5,19,Saturday,Customer
10.17,5,19,Saturday,Subscriber
4.44,5,19,Saturday,Subscriber
37.87,5,19,Saturday,Customer
11.2,5,19,Saturday,Subscriber
15.3,5,19,Saturday,Subscriber
10.34,5,19,Saturday,Subscriber
5.7,5,19,Saturday,Subscriber
6.69,5,19,Saturday,Subscriber
21.56,5,19,Saturday,Customer
6.0,5,19,Saturday,Subscriber
106.29,5,20,Saturday,Customer
43.84,5,20,Saturday,Subscriber
2.53,5,20,Saturday,Subscriber
25.38,5,20,Saturday,Subscriber
4.46,5,20,Saturday,Subscriber
7.26,5,20,Saturday,Subscriber
9.2,5,20,Saturday,Subscriber
6.2,5,20,Saturday,Subscriber
4.47,5,20,Saturday,Subscriber
7.16,5,20,Saturday,Subscriber
8.59,5,20,Saturday,Subscriber
8.41,5,20,Saturday,Subscriber
20.11,5,20,Saturday,Customer
6.52,5,21,Saturday,Subscriber
4.43,5,21,Saturday,Subscriber
3.9,5,22,Saturday,Subscriber
21.1,5,22,Saturday,Subscriber
8.81,5,22,Saturday,Subscriber
8.65,5,22,Saturday,Subscriber
1.18,5,22,Saturday,Subscriber
5.01,5,23,Saturday,Subscriber
16.55,5,0,Sunday,Subscriber
7.68,5,0,Sunday,Subscriber
4.87,5,0,Sunday,Subscriber
11.32,5,1,Sunday,Subscriber
8.47,5,1,Sunday,Subscriber
24.14,5,1,Sunday,Customer
8.6,5,6,Sunday,Customer
15.8,5,7,Sunday,Subscriber
5.15,5,7,Sunday,Subscriber
7.88,5,8,Sunday,Subscriber
4.06,5,8,Sunday,Subscriber
11.84,5,8,Sunday,Subscriber
4.98,5,8,Sunday,Subscriber
15.41,5,8,Sunday,Subscriber
14.53,5,8,Sunday,Subscriber
7.76,5,9,Sunday,Subscriber
18.3,5,9,Sunday,Subscriber
94.27,5,9,Sunday,Customer
10.44,5,9,Sunday,Customer
22.48,5,9,Sunday,Subscriber
6.48,5,9,Sunday,Subscriber
14.89,5,9,Sunday,Subscriber
39.62,5,10,Sunday,Customer
26.35,5,10,Sunday,Subscriber
42.14,5,10,Sunday,Customer
8.66,5,10,Sunday,Subscriber
34.64,5,10,Sunday,Customer
9.65,5,10,Sunday,Customer
9.03,5,10,Sunday,Subscriber
14.07,5,10,Sunday,Subscriber
8.92,5,10,Sunday,Subscriber
9.49,5,10,Sunday,Subscriber
4.93,5,11,Sunday,Subscriber
29.44,5,11,Sunday,Customer
2.87,5,11,Sunday,Subscriber
3.82,5,11,Sunday,Subscriber
3.18,5,11,Sunday,Subscriber
7.82,5,11,Sunday,Subscriber
83.15,5,11,Sunday,Customer
19.1,5,11,Sunday,Customer
5.86,5,11,Sunday,Subscriber
22.75,5,11,Sunday,Customer
31.17,5,11,Sunday,Customer
20.07,5,11,Sunday,Customer
12.64,5,11,Sunday,Subscriber
12.05,5,11,Sunday,Subscriber
19.59,5,11,Sunday,Subscriber
11.38,5,11,Sunday,Customer
10.37,5,11,Sunday,Subscriber
34.53,5,12,Sunday,Subscriber
34.03,5,12,Sunday,Customer
43.9,5,12,Sunday,Subscriber
8.75,5,12,Sunday,Subscriber
16.33,5,12,Sunday,Subscriber
51.11,5,12,Sunday,Customer
33.92,5,12,Sunday,Customer
54.26,5,12,Sunday,Subscriber
3.26,5,12,Sunday,Subscriber
92.96,5,12,Sunday,Customer
25.74,5,12,Sunday,Customer
18.32,5,12,Sunday,Customer
2.35,5,12,Sunday,Subscriber
6.8,5,12,Sunday,Subscriber
22.27,5,12,Sunday,Customer
81.01,5,12,Sunday,Customer
8.22,5,12,Sunday,Customer
12.37,5,12,Sunday,Customer
1.97,5,12,Sunday,Subscriber
40.5,5,12,Sunday,Subscriber
9.24,5,13,Sunday,Customer
2.86,5,13,Sunday,Subscriber
23.88,5,13,Sunday,Customer
163.69,5,13,Sunday,Customer
13.75,5,13,Sunday,Subscriber
17.72,5,13,Sunday,Subscriber
29.75,5,13,Sunday,Subscriber
11.86,5,13,Sunday,Subscriber
25.65,5,13,Sunday,Subscriber
12.12,5,13,Sunday,Subscriber
9.69,5,13,Sunday,Subscriber
81.64,5,13,Sunday,Customer
5.32,5,13,Sunday,Subscriber
11.17,5,13,Sunday,Subscriber
12.92,5,13,Sunday,Customer
2.3,5,13,Sunday,Subscriber
13.8,5,13,Sunday,Subscriber
8.62,5,13,Sunday,Subscriber
26.97,5,13,Sunday,Customer
33.96,5,14,Sunday,Customer
26.65,5,14,Sunday,Subscriber
14.96,5,14,Sunday,Subscriber
194.9,5,14,Sunday,Customer
25.2,5,14,Sunday,Customer
149.62,5,14,Sunday,Customer
29.6,5,14,Sunday,Subscriber
34.58,5,14,Sunday,Subscriber
17.68,5,14,Sunday,Subscriber
37.69,5,14,Sunday,Customer
6.11,5,14,Sunday,Subscriber
8.55,5,14,Sunday,Subscriber
15.49,5,14,Sunday,Customer
75.21,5,14,Sunday,Customer
2.2,5,14,Sunday,Subscriber
16.71,5,15,Sunday,Customer
23.08,5,15,Sunday,Subscriber
9.76,5,15,Sunday,Subscriber
30.83,5,15,Sunday,Subscriber
3.47,5,15,Sunday,Subscriber
8.33,5,15,Sunday,Subscriber
28.56,5,15,Sunday,Subscriber
19.09,5,15,Sunday,Customer
4.02,5,15,Sunday,Subscriber
7.26,5,15,Sunday,Subscriber
18.8,5,15,Sunday,Subscriber
6.35,5,15,Sunday,Subscriber
131.92,5,15,Sunday,Customer
1.36,5,15,Sunday,Customer
12.06,5,15,Sunday,Customer
28.01,5,15,Sunday,Subscriber
26.2,5,15,Sunday,Customer
28.73,5,15,Sunday,Customer
19.94,5,15,Sunday,Customer
27.47,5,15,Sunday,Customer
24.26,5,16,Sunday,Customer
18.84,5,16,Sunday,Subscriber
14.49,5,16,Sunday,Customer
27.86,5,16,Sunday,Subscriber
124.79,5,16,Sunday,Customer
14.96,5,16,Sunday,Subscriber
7.12,5,16,Sunday,Subscriber
28.03,5,16,Sunday,Customer
8.3,5,16,Sunday,Subscriber
15.15,5,16,Sunday,Subscriber
19.63,5,16,Sunday,Customer
13.1,5,16,Sunday,Subscriber
21.79,5,16,Sunday,Subscriber
17.2,5,16,Sunday,Subscriber
47.07,5,16,Sunday,Customer
30.41,5,16,Sunday,Customer
17.45,5,16,Sunday,Customer
11.64,5,16,Sunday,Customer
66.54,5,16,Sunday,Customer
2.59,5,16,Sunday,Customer
16.13,5,16,Sunday,Customer
28.71,5,16,Sunday,Customer
3.19,5,16,Sunday,Customer
6.31,5,17,Sunday,Subscriber
11.16,5,17,Sunday,Subscriber
15.63,5,17,Sunday,Subscriber
3.69,5,17,Sunday,Subscriber
18.81,5,17,Sunday,Subscriber
18.3,5,17,Sunday,Subscriber
21.44,5,17,Sunday,Subscriber
52.29,5,17,Sunday,Customer
23.89,5,17,Sunday,Customer
26.75,5,17,Sunday,Customer
10.48,5,17,Sunday,Subscriber
29.24,5,17,Sunday,Subscriber
5.1,5,17,Sunday,Subscriber
6.47,5,17,Sunday,Customer
4.29,5,17,Sunday,Subscriber
8.07,5,17,Sunday,Subscriber
8.17,5,17,Sunday,Subscriber
19.75,5,17,Sunday,Customer
30.1,5,17,Sunday,Customer
22.19,5,17,Sunday,Subscriber
31.37,5,17,Sunday,Customer
9.46,5,17,Sunday,Subscriber
7.36,5,18,Sunday,Subscriber
5.12,5,18,Sunday,Subscriber
22.01,5,18,Sunday,Customer
7.53,5,18,Sunday,Subscriber
24.89,5,18,Sunday,Subscriber
3.51,5,18,Sunday,Subscriber
27.8,5,18,Sunday,Customer
24.27,5,18,Sunday,Subscriber
102.71,5,18,Sunday,Customer
6.31,5,18,Sunday,Subscriber
25.01,5,18,Sunday,Subscriber
16.5,5,18,Sunday,Subscriber
11.7,5,18,Sunday,Customer
17.51,5,19,Sunday,Customer
2.48,5,19,Sunday,Subscriber
8.65,5,20,Sunday,Subscriber
10.31,5,20,Sunday,Customer
6.66,5,20,Sunday,Subscriber
6.95,5,20,Sunday,Subscriber
7.71,5,20,Sunday,Subscriber
12.15,5,20,Sunday,Subscriber
20.8,5,21,Sunday,Customer
8.14,5,21,Sunday,Customer
6.59,5,21,Sunday,Subscriber
6.13,5,21,Sunday,Subscriber
4.22,5,21,Sunday,Subscriber
26.34,5,22,Sunday,Customer
19.98,5,22,Sunday,Subscriber
2.81,5,22,Sunday,Subscriber
7.4,5,23,Sunday,Subscriber
14.3,5,23,Sunday,Subscriber
26.63,5,1,Monday,Customer
18.24,5,1,Monday,Subscriber
15.1,5,2,Monday,Subscriber
4.24,5,5,Monday,Subscriber
4.08,5,5,Monday,Subscriber
7.91,5,6,Monday,Subscriber
7.19,5,6,Monday,Subscriber
10.61,5,6,Monday,Subscriber
11.48,5,6,Monday,Subscriber
1.37,5,6,Monday,Subscriber
17.27,5,6,Monday,Subscriber
10.06,5,6,Monday,Subscriber
59.55,5,6,Monday,Subscriber
11.09,5,7,Monday,Subscriber
13.32,5,7,Monday,Subscriber
10.94,5,7,Monday,Subscriber
9.55,5,7,Monday,Subscriber
4.84,5,7,Monday,Subscriber
20.11,5,7,Monday,Subscriber
31.89,5,7,Monday,Subscriber
13.02,5,7,Monday,Subscriber
8.3,5,7,Monday,Subscriber
20.82,5,7,Monday,Subscriber
8.29,5,7,Monday,Subscriber
13.45,5,7,Monday,Subscriber
7.5,5,7,Monday,Subscriber
16.96,5,7,Monday,Subscriber
4.17,5,8,Monday,Subscriber
4.39,5,8,Monday,Subscriber
8.09,5,8,Monday,Subscriber
7.48,5,8,Monday,Subscriber
22.2,5,8,Monday,Subscriber
10.71,5,8,Monday,Subscriber
2.11,5,8,Monday,Subscriber
4.39,5,8,Monday,Subscriber
17.39,5,8,Monday,Subscriber
9.34,5,8,Monday,Subscriber
3.52,5,8,Monday,Subscriber
2.81,5,8,Monday,Subscriber
18.0,5,8,Monday,Subscriber
7.24,5,8,Monday,Subscriber
2.32,5,8,Monday,Subscriber
15.45,5,8,Monday,Subscriber
23.28,5,8,Monday,Subscriber
24.82,5,8,Monday,Customer
19.43,5,8,Monday,Subscriber
15.34,5,8,Monday,Subscriber
8.93,5,8,Monday,Subscriber
11.56,5,8,Monday,Customer
3.73,5,9,Monday,Subscriber
6.77,5,9,Monday,Subscriber
13.23,5,9,Monday,Subscriber
21.05,5,9,Monday,Subscriber
2.36,5,9,Monday,Subscriber
4.63,5,9,Monday,Subscriber
2.4,5,9,Monday,Subscriber
26.81,5,9,Monday,Subscriber
3.25,5,9,Monday,Subscriber
3.28,5,9,Monday,Subscriber
25.23,5,9,Monday,Subscriber
10.72,5,9,Monday,Subscriber
28.76,5,9,Monday,Subscriber
9.88,5,9,Monday,Subscriber
21.92,5,9,Monday,Subscriber
62.19,5,9,Monday,Subscriber
22.21,5,9,Monday,Customer
5.05,5,9,Monday,Subscriber
3.49,5,10,Monday,Subscriber
68.03,5,10,Monday,Customer
44.67,5,10,Monday,Customer
7.07,5,10,Monday,Customer
9.59,5,11,Monday,Subscriber
8.86,5,11,Monday,Subscriber
98.15,5,11,Monday,Customer
5.91,5,12,Monday,Subscriber
8.52,5,12,Monday,Subscriber
5.65,5,13,Monday,Subscriber
5.58,5,13,Monday,Subscriber
10.67,5,13,Monday,Subscriber
19.17,5,13,Monday,Customer
13.89,5,13,Monday,Customer
4.14,5,14,Monday,Subscriber
11.87,5,14,Monday,Subscriber
7.75,5,15,Monday,Subscriber
3.55,5,15,Monday,Subscriber
6.14,5,15,Monday,Subscriber
9.71,5,15,Monday,Subscriber
3.24,5,15,Monday,Subscriber
8.39,5,15,Monday,Subscriber
16.64,5,15,Monday,Subscriber
37.84,5,15,Monday,Subscriber
14.6,5,15,Monday,Subscriber
4.85,5,16,Monday,Subscriber
14.05,5,16,Monday,Subscriber
25.88,5,16,Monday,Subscriber
20.16,5,16,Monday,Subscriber
10.8,5,16,Monday,Subscriber
3.31,5,16,Monday,Subscriber
17.92,5,16,Monday,Subscriber
4.07,5,16,Monday,Subscriber
23.17,5,16,Monday,Subscriber
7.63,5,16,Monday,Subscriber
5.82,5,16,Monday,Subscriber
7.71,5,16,Monday,Subscriber
19.2,5,16,Monday,Subscriber
16.44,5,17,Monday,Subscriber
13.07,5,17,Monday,Subscriber
5.47,5,17,Monday,Subscriber
29.21,5,17,Monday,Subscriber
3.32,5,17,Monday,Subscriber
4.15,5,17,Monday,Subscriber
16.13,5,17,Monday,Customer
23.88,5,17,Monday,Subscriber
13.2,5,17,Monday,Subscriber
34.4,5,17,Monday,Subscriber
76.38,5,17,Monday,Customer
14.41,5,17,Monday,Subscriber
4.31,5,17,Monday,Subscriber
10.45,5,17,Monday,Subscriber
41.93,5,17,Monday,Customer
9.75,5,17,Monday,Subscriber
25.27,5,17,Monday,Customer
8.55,5,17,Monday,Subscriber
12.2,5,17,Monday,Subscriber
8.4,5,17,Monday,Subscriber
21.05,5,17,Monday,Subscriber
23.34,5,17,Monday,Subscriber
29.05,5,17,Monday,Customer
10.98,5,17,Monday,Subscriber
6.04,5,17,Monday,Subscriber
17.6,5,17,Monday,Subscriber
5.89,5,17,Monday,Subscriber
9.23,5,17,Monday,Subscriber
7.94,5,17,Monday,Subscriber
8.47,5,17,Monday,Subscriber
3.56,5,17,Monday,Subscriber
3.51,5,17,Monday,Subscriber
56.06,5,17,Monday,Customer
42.45,5,18,Monday,Customer
6.14,5,18,Monday,Subscriber
6.68,5,18,Monday,Subscriber
5.3,5,18,Monday,Subscriber
20.09,5,18,Monday,Subscriber
50.43,5,18,Monday,Subscriber
8.63,5,18,Monday,Subscriber
9.26,5,18,Monday,Subscriber
8.68,5,18,Monday,Subscriber
4.07,5,18,Monday,Subscriber
10.99,5,18,Monday,Subscriber
5.57,5,18,Monday,Subscriber
25.02,5,18,Monday,Subscriber
2.98,5,18,Monday,Subscriber
3.31,5,18,Monday,Subscriber
6.22,5,18,Monday,Subscriber
26.37,5,18,Monday,Subscriber
11.26,5,18,Monday,Subscriber
15.39,5,18,Monday,Subscriber
23.12,5,19,Monday,Subscriber
4.9,5,19,Monday,Subscriber
15.45,5,19,Monday,Subscriber
4.03,5,19,Monday,Subscriber
3.85,5,19,Monday,Subscriber
7.8,5,19,Monday,Subscriber
15.05,5,19,Monday,Subscriber
17.12,5,19,Monday,Subscriber
8.06,5,19,Monday,Subscriber
24.66,5,19,Monday,Customer
11.89,5,19,Monday,Subscriber
22.64,5,19,Monday,Customer
24.1,5,19,Monday,Customer
13.14,5,19,Monday,Subscriber
20.8,5,19,Monday,Subscriber
13.88,5,20,Monday,Subscriber
10.51,5,20,Monday,Subscriber
11.2,5,20,Monday,Subscriber
6.0,5,20,Monday,Subscriber
9.15,5,20,Monday,Subscriber
3.65,5,20,Monday,Subscriber
7.17,5,20,Monday,Subscriber
6.51,5,20,Monday,Subscriber
17.6,5,20,Monday,Subscriber
5.71,5,20,Monday,Subscriber
12.55,5,20,Monday,Subscriber
4.74,5,20,Monday,Subscriber
5.53,5,20,Monday,Subscriber
11.49,5,21,Monday,Customer
5.05,5,21,Monday,Subscriber
10.57,5,21,Monday,Subscriber
8.05,5,21,Monday,Subscriber
3.9,5,22,Monday,Subscriber
13.41,5,22,Monday,Subscriber
2.67,5,22,Monday,Subscriber
4.37,5,22,Monday,Subscriber
16.26,5,22,Monday,Subscriber
19.92,5,22,Monday,Subscriber
10.19,5,5,Tuesday,Subscriber
8.76,5,5,Tuesday,Subscriber
10.43,5,5,Tuesday,Subscriber
7.37,5,6,Tuesday,Subscriber
56.83,5,6,Tuesday,Customer
11.45,5,6,Tuesday,Subscriber
9.96,5,7,Tuesday,Subscriber
7.75,5,7,Tuesday,Subscriber
11.25,5,7,Tuesday,Customer
15.63,5,7,Tuesday,Subscriber
7.37,5,7,Tuesday,Subscriber
19.11,5,7,Tuesday,Subscriber
11.09,5,7,Tuesday,Subscriber
18.27,5,7,Tuesday,Subscriber
3.5,5,7,Tuesday,Subscriber
13.75,5,7,Tuesday,Subscriber
13.59,5,7,Tuesday,Subscriber
22.41,5,7,Tuesday,Subscriber
4.32,5,7,Tuesday,Subscriber
22.49,5,7,Tuesday,Subscriber
4.35,5,7,Tuesday,Subscriber
23.09,5,7,Tuesday,Subscriber
12.83,5,7,Tuesday,Subscriber
3.15,5,7,Tuesday,Subscriber
9.63,5,8,Tuesday,Subscriber
5.48,5,8,Tuesday,Subscriber
5.21,5,8,Tuesday,Subscriber
24.58,5,8,Tuesday,Subscriber
26.51,5,8,Tuesday,Customer
26.97,5,8,Tuesday,Subscriber
6.59,5,8,Tuesday,Subscriber
11.77,5,8,Tuesday,Subscriber
9.54,5,8,Tuesday,Subscriber
10.94,5,8,Tuesday,Subscriber
5.64,5,8,Tuesday,Subscriber
13.51,5,8,Tuesday,Subscriber
6.2,5,8,Tuesday,Subscriber
5.8,5,8,Tuesday,Subscriber
8.81,5,8,Tuesday,Subscriber
6.61,5,8,Tuesday,Subscriber
14.31,5,8,Tuesday,Subscriber
13.65,5,8,Tuesday,Subscriber
3.26,5,8,Tuesday,Subscriber
6.63,5,8,Tuesday,Subscriber
14.2,5,8,Tuesday,Customer
9.76,5,8,Tuesday,Subscriber
4.09,5,8,Tuesday,Subscriber
3.88,5,9,Tuesday,Subscriber
8.28,5,9,Tuesday,Subscriber
10.95,5,9,Tuesday,Subscriber
3.92,5,9,Tuesday,Subscriber
24.46,5,9,Tuesday,Customer
2.98,5,9,Tuesday,Subscriber
13.13,5,9,Tuesday,Subscriber
13.06,5,10,Tuesday,Subscriber
4.04,5,10,Tuesday,Subscriber
5.16,5,10,Tuesday,Subscriber
10.3,5,10,Tuesday,Subscriber
37.68,5,10,Tuesday,Customer
7.22,5,10,Tuesday,Subscriber
20.31,5,10,Tuesday,Customer
68.49,5,11,Tuesday,Customer
5.72,5,11,Tuesday,Subscriber
15.4,5,11,Tuesday,Subscriber
3.75,5,11,Tuesday,Subscriber
8.05,5,11,Tuesday,Subscriber
12.72,5,11,Tuesday,Subscriber
4.3,5,11,Tuesday,Subscriber
4.34,5,12,Tuesday,Customer
4.61,5,12,Tuesday,Subscriber
5.48,5,12,Tuesday,Subscriber
4.88,5,12,Tuesday,Subscriber
6.09,5,12,Tuesday,Subscriber
25.46,5,12,Tuesday,Customer
6.24,5,12,Tuesday,Customer
14.31,5,12,Tuesday,Subscriber
19.95,5,12,Tuesday,Subscriber
6.69,5,12,Tuesday,Subscriber
11.21,5,12,Tuesday,Subscriber
6.92,5,12,Tuesday,Subscriber
18.24,5,13,Tuesday,Customer
9.13,5,13,Tuesday,Subscriber
20.0,5,13,Tuesday,Subscriber
11.7,5,13,Tuesday,Subscriber
93.37,5,13,Tuesday,Customer
25.47,5,13,Tuesday,Customer
32.4,5,13,Tuesday,Customer
4.04,5,13,Tuesday,Subscriber
7.14,5,13,Tuesday,Subscriber
5.75,5,13,Tuesday,Subscriber
7.38,5,13,Tuesday,Subscriber
3.62,5,14,Tuesday,Subscriber
3.76,5,14,Tuesday,Subscriber
25.23,5,14,Tuesday,Customer
25.45,5,14,Tuesday,Customer
4.79,5,14,Tuesday,Subscriber
11.83,5,14,Tuesday,Subscriber
3.95,5,14,Tuesday,Subscriber
10.5,5,14,Tuesday,Subscriber
4.48,5,14,Tuesday,Subscriber
5.09,5,15,Tuesday,Subscriber
3.22,5,15,Tuesday,Subscriber
14.03,5,15,Tuesday,Subscriber
13.27,5,15,Tuesday,Subscriber
4.43,5,15,Tuesday,Subscriber
13.85,5,15,Tuesday,Subscriber
15.02,5,15,Tuesday,Subscriber
3.31,5,15,Tuesday,Subscriber
5.86,5,16,Tuesday,Subscriber
13.27,5,16,Tuesday,Subscriber
64.37,5,16,Tuesday,Customer
4.43,5,16,Tuesday,Subscriber
19.85,5,16,Tuesday,Subscriber
7.98,5,16,Tuesday,Subscriber
19.89,5,16,Tuesday,Subscriber
11.13,5,16,Tuesday,Customer
5.76,5,16,Tuesday,Subscriber
13.2,5,16,Tuesday,Subscriber
1.86,5,16,Tuesday,Subscriber
8.36,5,16,Tuesday,Subscriber
11.9,5,16,Tuesday,Customer
12.27,5,17,Tuesday,Subscriber
16.33,5,17,Tuesday,Customer
17.96,5,17,Tuesday,Subscriber
6.28,5,17,Tuesday,Subscriber
11.15,5,17,Tuesday,Subscriber
11.26,5,17,Tuesday,Subscriber
29.91,5,17,Tuesday,Subscriber
12.63,5,17,Tuesday,Subscriber
18.82,5,17,Tuesday,Subscriber
27.27,5,17,Tuesday,Subscriber
4.74,5,17,Tuesday,Subscriber
16.4,5,17,Tuesday,Subscriber
9.88,5,17,Tuesday,Subscriber
11.57,5,17,Tuesday,Subscriber
7.24,5,17,Tuesday,Subscriber
42.28,5,17,Tuesday,Customer
10.4,5,17,Tuesday,Subscriber
1.26,5,17,Tuesday,Subscriber
27.28,5,17,Tuesday,Subscriber
11.26,5,17,Tuesday,Subscriber
13.71,5,17,Tuesday,Subscriber
19.65,5,17,Tuesday,Customer
1026.32,5,17,Tuesday,Customer
131.07,5,17,Tuesday,Customer
6.62,5,17,Tuesday,Subscriber
17.66,5,17,Tuesday,Subscriber
4.54,5,17,Tuesday,Subscriber
18.44,5,17,Tuesday,Subscriber
15.8,5,17,Tuesday,Subscriber
26.79,5,17,Tuesday,Customer
6.39,5,18,Tuesday,Subscriber
11.24,5,18,Tuesday,Subscriber
19.07,5,18,Tuesday,Subscriber
4.13,5,18,Tuesday,Subscriber
17.28,5,18,Tuesday,Subscriber
19.91,5,18,Tuesday,Subscriber
11.2,5,18,Tuesday,Subscriber
9.27,5,18,Tuesday,Subscriber
19.15,5,18,Tuesday,Subscriber
14.28,5,18,Tuesday,Subscriber
4.2,5,18,Tuesday,Subscriber
23.44,5,18,Tuesday,Subscriber
6.49,5,18,Tuesday,Subscriber
9.71,5,18,Tuesday,Subscriber
11.29,5,18,Tuesday,Subscriber
68.1,5,18,Tuesday,Subscriber
9.35,5,18,Tuesday,Subscriber
29.63,5,18,Tuesday,Subscriber
4.24,5,18,Tuesday,Subscriber
16.43,5,18,Tuesday,Customer
20.72,5,18,Tuesday,Subscriber
13.79,5,18,Tuesday,Subscriber
10.16,5,18,Tuesday,Customer
21.87,5,18,Tuesday,Subscriber
2.66,5,18,Tuesday,Subscriber
19.7,5,18,Tuesday,Subscriber
8.12,5,18,Tuesday,Subscriber
4.3,5,19,Tuesday,Subscriber
2.33,5,19,Tuesday,Subscriber
14.62,5,19,Tuesday,Subscriber
5.8,5,19,Tuesday,Subscriber
8.41,5,19,Tuesday,Subscriber
6.06,5,19,Tuesday,Subscriber
15.18,5,19,Tuesday,Customer
10.64,5,19,Tuesday,Subscriber
4.9,5,19,Tuesday,Subscriber
19.66,5,20,Tuesday,Subscriber
3.73,5,20,Tuesday,Subscriber
7.49,5,20,Tuesday,Subscriber
12.25,5,20,Tuesday,Subscriber
4.71,5,20,Tuesday,Subscriber
8.78,5,20,Tuesday,Subscriber
6.06,5,20,Tuesday,Subscriber
22.34,5,20,Tuesday,Subscriber
21.82,5,20,Tuesday,Subscriber
11.68,5,20,Tuesday,Subscriber
8.3,5,20,Tuesday,Subscriber
14.87,5,20,Tuesday,Subscriber
11.28,5,20,Tuesday,Subscriber
31.43,5,20,Tuesday,Subscriber
4.33,5,20,Tuesday,Subscriber
34.05,5,20,Tuesday,Subscriber
9.28,5,20,Tuesday,Subscriber
4.56,5,21,Tuesday,Subscriber
21.57,5,21,Tuesday,Subscriber
30.99,5,21,Tuesday,Subscriber
3.62,5,21,Tuesday,Subscriber
9.09,5,22,Tuesday,Subscriber
13.3,5,22,Tuesday,Subscriber
10.37,5,22,Tuesday,Subscriber
11.73,5,22,Tuesday,Subscriber
16.47,5,23,Tuesday,Subscriber
19.44,5,23,Tuesday,Subscriber
8.94,5,0,Wednesday,Subscriber
2.95,5,0,Wednesday,Subscriber
7.83,5,5,Wednesday,Subscriber
17.23,5,5,Wednesday,Subscriber
4.56,5,5,Wednesday,Subscriber
7.38,5,6,Wednesday,Subscriber
6.45,5,6,Wednesday,Subscriber
2.69,5,6,Wednesday,Subscriber
6.53,5,6,Wednesday,Subscriber
15.43,5,6,Wednesday,Subscriber
20.26,5,6,Wednesday,Subscriber
8.91,5,6,Wednesday,Subscriber
16.56,5,6,Wednesday,Subscriber
4.39,5,6,Wednesday,Subscriber
8.41,5,6,Wednesday,Subscriber
30.38,5,7,Wednesday,Subscriber
17.11,5,7,Wednesday,Subscriber
4.56,5,7,Wednesday,Subscriber
